"","x"
"647","Australian federal government, Mc Donalds, aldi, Woolworths, Coles, IGA: STOP BUYING CAGE EGGS https://t.co/BKMOJptoUP"
"648","""'Worst day ever': Mother-of-six complains to Woolworths because they refused to exchange her COLES brand milk""

straya"
"649","@Steph_Philbrick just wait until woolworths and Coles start in on the fun"
"650","Replenishment Team Member: Woolworths Supermarkets Location : VIC AU The successful‚Ä¶ https://t.co/wd99L2UO18"
"651","RT @littlemissyem_: Support @AUSParalympics by buying a $2 token when shopping @woolworths and help get our Paralympians to Rio‚ôøÔ∏èÌ†ºÌ∑¶Ì†ºÌ∑∫Ì†ºÌøÖ https:‚Ä¶"
"652","RT @littlemissyem_: Support @AUSParalympics by buying a $2 token when shopping @woolworths and help get our Paralympians to Rio‚ôøÔ∏èÌ†ºÌ∑¶Ì†ºÌ∑∫Ì†ºÌøÖ https:‚Ä¶"
"653","@BusseltonPolice fortunately Coles, Woolworths and IGA all stock adult nappies, the no name ones should do."
"654","No worse than vineyard-sounding wine from Coles and Woolworths, I suppose. https://t.co/RHZf0YwsM1"
"655","Hey @woolworths if you're offering people a bag maybe tell them you're going to charge for it? #deceptive"
"656","Man finds dead baby chicken in free range egg he bought at #Woolworths #AniBhowmilk https://t.co/LH1u6z3Lvg https://t.co/mCjCDm38HP"
"657","@9NewsAUS we have them in Aus as well @coles and @woolworths"
"658","Woolworth's (UK) Electricals... https://t.co/8pmRN08dzN?"
"659","For fun lunch ideas, think outside the box and head down to Woolworths ÌÆ∫Ìæó https://t.co/uVHouQiUqW"
"660","Replenishment Team Member: Woolworths Supermarkets Location : VIC AU The successful candidate will need to be... https://t.co/7yxVETeNkB"
"661","RT @littlemissyem_: Support @AUSParalympics by buying a $2 token when shopping @woolworths and help get our Paralympians to Rio‚ôøÔ∏èÌ†ºÌ∑¶Ì†ºÌ∑∫Ì†ºÌøÖ https:‚Ä¶"
"662","RT @littlemissyem_: Support @AUSParalympics by buying a $2 token when shopping @woolworths and help get our Paralympians to Rio‚ôøÔ∏èÌ†ºÌ∑¶Ì†ºÌ∑∫Ì†ºÌøÖ https:‚Ä¶"
"663","Man finds dead baby chicken in free range egg he bought at Woolworths https://t.co/5FkBFBpyPR"
"664","Really woolworths - if the mini bread loaf is more than the regular size then what is the point?"
"665","RT @TayCorry: @SeaFM Hey Guys, just letting you all know if you guys go to Woolworths please buy this &amp; support the Paralympians. https://t‚Ä¶"
"666","@SeaFM Hey Guys, just letting you all know if you guys go to Woolworths please buy this &amp; support the Paralympians. https://t.co/UWAMUdmPgU"
"667","hard to push a trolly in Woolworths and tweet at the same time #dumbmale"
"668","Woolworths trials locker collection at Bondi Junction station https://t.co/ZZw6Uuam64"
"669","'Too much protein for me' https://t.co/DcKJxCR7Ar"
"670","Australian federal government, Mc Donalds, aldi, Woolworths, Coles, IGA: STOP BUYING CAGE EGGS - Sign... https://t.co/aV2uUumc2N via @Change"
"671","Oblergashuns https://t.co/RmRjPAxTq3"
"672","My 20th may now be spent at a 90s themed rave in an abandoned woolworths lmao"
"673","https://t.co/1AvAoi0hD6

#slimerancher #Woolworths #HappyValentinesDay

Hello fellow gamers and shopers. Have a happy Valentines Day."
"674","'Too much protein for me': Man complains to Woolworths after his boiled free range egg had a dead CHICKEN inside https://t.co/5ODIITU0Eq"
"675","my friend and I are getting jobs at Woolworths lmao"
"676","Woman complains to Woolworths because they won't exchange Coles milk https://t.co/hauXVYcDXM via @MailOnline"
"677","@david0frank if my info is correct it not back to 7th. Woolworths isn't there anymore so I guess I'll get by Ì†ΩÌ∏â"
"678","When will Coles and Woolies give us what we want? https://t.co/gMC4ErP82q (via juice.li) https://t.co/OaexKN0nSP"
"679","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"680","RT @emmaree88: I wonder if I can complain to @Optus because I didn't get any free data from @Telstra today? @Coles @woolworths #milk #FreeD‚Ä¶"
"681","RT @Tuvs_P: #innovation &amp; ease of use are core attributes #consumer look for when shopping. Do @Coles &amp; @woolworths have it? https://t.co/N‚Ä¶"
"682","Best thing I've ever seen for vday! #onlyinaustralia #sydney #woolworths #peelthelove #love‚Ä¶ https://t.co/n1ykGcccaD"
"683","I wonder if I can complain to @Optus because I didn't get any free data from @Telstra today? @Coles @woolworths #milk #FreeDataSunday"
"684","RT @Tuvs_P: #innovation &amp; ease of use are core attributes #consumer look for when shopping. Do @Coles &amp; @woolworths have it? https://t.co/N‚Ä¶"
"685","#innovation &amp; ease of use are core attributes #consumer look for when shopping. Do @Coles &amp; @woolworths have it? https://t.co/NPYm9cjPqc"
"686","Australian federal government, Mc Donalds, aldi, Woolworths, Coles, IGA: STOP BUYING CAGE EGGS - Sign... https://t.co/buo97E3Kx0 via Change"
"687","@woolworths @acccgovau these are  normal tomatoes. has the definition of gourmet changed? Serious question."
"688","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"689","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"690","It's happening! The @woolworths_au new #Disney cards - preview at @event_cinemas #DisneyMovieStars #josiesjuice... https://t.co/mwWbDIji2B"
"691","@woolworths how in the world are these ""gourmet tomatoes"" it's your standard bloody tomato!! Bloody ridiculous! https://t.co/CTAO5WXDNA"
"692","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"693","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"694","Maybe if @woolworths actually used #Twitter they would understand their customers more. Like @Coles &amp; @ALDIAustralia do.  #Woolworths #asx"
"695","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"696","RT @SadFaceOtter: This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"697","This format is dead ‚ù§Ô∏è
The violets are too ‚ù§Ô∏è
I bought them from Woolworths ‚ù§Ô∏è
In 1992 ‚ù§Ô∏è"
"698","Bring back Woolworths"
"699","Low-key really feeling this woolworths valentines playlist Ì†ΩÌ≤ùÌ†ΩÌ≤ïÌ†ΩÌ≤óÌ†ΩÌ∏ä"
"700","Oh dear. https://t.co/B0P7KgYFbb"
"701","I'm rewarding @Woolworths for their #WoolworthsRewards program by shopping at @Coles. #custserv #loyalty"
"702","The time is 10:00:02 and I am looking for tweets about woolworths :(. :D"
"703","Bleaker outlook hits Woolworths stock https://t.co/ur5yWP0J4R by Marc Hasenfuss via @Biz_Retail"
"704","RT @ChokinOnFairies: And I wanna live in Woolworths."
"705","RT @ChokinOnFairies: And I wanna live in Woolworths."
"706","Coles and Woolworths recall pre-packed salad leaf products linked to salmonella infection https://t.co/Hush8xBFFX"
"707","RT @AFrikkinHashtag: Because, the Chuckles! #Woolworths #Chuckles 

#MoreHonestProductSlogans https://t.co/aAHzCZ9W5G"
"708","My mum is showing me her collection of makeup she shoplifted from Woolworths in 1967."
"709","Woolworths HQ sale smashes Hills price record https://t.co/bX6YAiyJ8i"
"710","RT @ChokinOnFairies: And I wanna live in Woolworths."
"711","RT @ChokinOnFairies: And I wanna live in Woolworths."
"712","RT @ChokinOnFairies: And I wanna live in Woolworths."
"713","RT @ChokinOnFairies: And I wanna live in Woolworths."
"714","And I wanna live in Woolworths."
"715","@hisnameiskeanon it looks more simple and elegant, like the inside of a Woolworths."
"716","#Woolworths is on Web9 - https://t.co/GmyLx2KoEI"
"717","RT @BobNightMair: @ginblossoms swung by Woolworths on my way home from school to get it the day it was released. Loved it then, still love ‚Ä¶"
"718","The first Woolworths store opened February 22, 1878,  A brand that still proves itself relevant and reliable. https://t.co/Y0lJ89VLBj"
"719","@ginblossoms swung by Woolworths on my way home from school to get it the day it was released. Loved it then, still love it now! ‚ù§"
"720","When I see feds walk past me slow with them hench guns I get shook Ì†ΩÌ∏Ö it'll have you remembering the time you stole 2p sweets from Woolworths"
"721","My valentine @Martin_K13 ,ke batla di rose tsa P200 tsa Woolworths delivered to my house phakela.‚ò∫‚ò∫‚ò∫"
"722","Monopolies &amp; duopolies struggle to #innovate - so why not allow competition between gov to provide services? #gov2au https://t.co/9XOFGSouxJ"
"723","Going to Woolworths or John Menzies or Flox in Torquay with my pocket money to buy a single or a compilation album. Ahh memories #nostalgia"
"724","#nowplaying King of Woolworths - To the Devil a Donut https://t.co/92GJJtFWSu"
"725","Who remembers woolworths pick n mix Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç"
"726","RT @Revman101: @jaco_vanderwalt @WOOLWORTHS_SA @WOOLWORST_SA Dang, I can cross grapes off of my 'Few Healthy Foods I Eat' list."
"727","RT @The_Blvck_Soul: Woolworths Blue Berry muffins Ì†ΩÌ∏çÌ†ΩÌ∏ç"
"728","RT @The_Blvck_Soul: Woolworths Blue Berry muffins Ì†ΩÌ∏çÌ†ΩÌ∏ç"
"729","Woolworths home Loans Ì†ΩÌ∏ªÌ†ΩÌ¥•&gt; https://t.co/iLcqdqvrWd"
"730","Woolworths Blue Berry muffins Ì†ΩÌ∏çÌ†ΩÌ∏ç"
"731","Pair of Woolworths Disney Mugs Mickey Minnie Goofy Huey Dewey Louie Mickey's Car https://t.co/dHfU6D6K2j https://t.co/ibCIY7lW3N"
"732","#Woolworths is on Web9 - https://t.co/V3Ub1DAqzC"
"733","One of the first singles I can remember buying. Bought it on 7 inch from Woolworths. Still great https://t.co/vlSeV9NG3A"
"734","RT @TheCrazyBull: Finally our range of cheeses are available Australia wide,every state every shop Woolworths_au 
Sooooooo exciting... http‚Ä¶"
"735","RT @ryruckledge: Sam mate shut ur trap you look like you have got your face from Woolworths the NHS did a shit job #muchlove https://t.co/y‚Ä¶"
"736","New rings from Woolies. 

#Pretty #rings #Woolworths #TreatingMyself https://t.co/JRzUyJjw2b"
"737","Bowl of tin roof dairy ice cream from @Woolworths_sa, My couch and a good MovieÌ†ΩÌ∏çÌ†ΩÌ∏ç..because my baby knows how to spoil meÌ†ΩÌ∏ä"
"738","RT @cnbcafrica: STORIES OF WEEK: S.Africa's Woolworths posts 31% jump in first-half profit
https://t.co/jxpcwW8Y6u https://t.co/VdG3Y3NS7f"
"739","@kat_luvflower I worked at Bradlees..Loved Danbury Fair..stepmom used to buy me Dawn dolls at that Greenwich Woolworths!"
"740","RT @brucerossbrc: Barnaby's rise to expose fundamental conflict
Libs are party of Coles/Woolworths who crush small business &amp; farmers - the‚Ä¶"
"741","I'm at Woolworths Produce Emerton https://t.co/LAacfruzVX"
"742","RT @brucerossbrc: Barnaby's rise to expose fundamental conflict
Libs are party of Coles/Woolworths who crush small business &amp; farmers - the‚Ä¶"
"743","RT @brucerossbrc: Barnaby's rise to expose fundamental conflict
Libs are party of Coles/Woolworths who crush small business &amp; farmers - the‚Ä¶"
"744","I overheard things in the Woolworths when I was a child, people saying, 'Oh... #NatashaTrethewey #quote https://t.co/RpRkGfu7lp"
"745","Barnaby's rise to expose fundamental conflict
Libs are party of Coles/Woolworths who crush small business &amp; farmers - the Nats' constituency"
"746","Dear @WOOLWORTHS_SA please please bring these back. Thank you https://t.co/aMsOwY1HjS"
"747","Just been handed a museum  piece!! #woolworths Ì†æÌ¥í https://t.co/lk22fVDR2k"
"748","@tariroc_ @PicknPay @WOOLWORTHS_SA haha"
"749","Pls give me a valentines groceries voucher bbz @PicknPay @WOOLWORTHS_SA"
"750","RT @Kashief_9006: My Twitter is whiter than a Woolworths store during the middle of the month."
"751","My Twitter is whiter than a Woolworths store during the middle of the month."
"752","@WOOLWORTHS_SA rewards"
"753","@WOOLWORTHS_SA The driest koeksisters I have ever had from woolies. Very disappointed! https://t.co/uo0A4KAo7K"
"754","Love you .@WOOLWORTHS_SA but it's 2016, please can we get a vegan takeaway option (or 3). Love this juice though! https://t.co/Q0ahWvNwxU"
"755","@WOOLWORTHS_SA Gladwin.modise@gmail.com"
"756","RT @WOOLWORTHS_SA: We donate on your behalf every time you swipe your @MySchoolSA or linked Woolies card. https://t.co/UKvILzMHh1 https://t‚Ä¶"
"757","‚ô¨ King Of Woolworths - Divertissements ‚ô¨ https://t.co/2TFN4eKj5b #nowplaying"
"758","Woolworths Vintage 213A2120 Mini Disco Lights E12 10w Flickering Bulb.: https://t.co/Bbjz8KPHZ9 via @YouTube"
"759","RT @gcxafrica: Solar panels on roof of @WOOLWORTHS_SA head office, City Hall to the left. #Solar #CapeTownSkyline #BetterBusiness https://t‚Ä¶"
"760","RT @cnbcafrica: STORIES OF WEEK: S.Africa's Woolworths posts 31% jump in first-half profit
https://t.co/jxpcwW8Y6u https://t.co/VdG3Y3NS7f"
"761","@WOOLWORTHS_SA will you stocking the toxic chicken that the US will be dumping on our shores?"
"762","Of course R60 for 12 eggs. ""@cnbcafrica: Woolworths posts 31% jump in first-half profit
https://t.co/314psyOjk3 https://t.co/AVNbmD9cPk"""
"763","RT @cnbcafrica: STORIES OF WEEK: S.Africa's Woolworths posts 31% jump in first-half profit
https://t.co/jxpcwW8Y6u https://t.co/VdG3Y3NS7f"
"764","RT @WOOLWORTHS_SA: We donate on your behalf every time you swipe your @MySchoolSA or linked Woolies card. https://t.co/UKvILzMHh1 https://t‚Ä¶"
"765","RT @cnbcafrica: STORIES OF WEEK: S.Africa's Woolworths posts 31% jump in first-half profit
https://t.co/jxpcwW8Y6u https://t.co/VdG3Y3NS7f"
"766","STORIES OF WEEK: S.Africa's Woolworths posts 31% jump in first-half profit
https://t.co/jxpcwW8Y6u https://t.co/VdG3Y3NS7f"
"767","RT @WOOLWORTHS_SA: We donate on your behalf every time you swipe your @MySchoolSA or linked Woolies card. https://t.co/UKvILzMHh1 https://t‚Ä¶"
"768","Australian federal government, Mc Donalds, aldi, Woolworths, Coles, IGA: STOP BUYING CAGE EGGS - Sign... https://t.co/7dTq6DQvVe via @Change"
"769","RT @WOOLWORTHS_SA: We donate on your behalf every time you swipe your @MySchoolSA or linked Woolies card. https://t.co/UKvILzMHh1 https://t‚Ä¶"
"770","RT @FNBSA: Blue chip companies Kumba Iron Ore, Woolworths &amp; Anglo American Platinum will report on earnings this week.Read more https://t.c‚Ä¶"
"771","We donate on your behalf every time you swipe your @MySchoolSA or linked Woolies card. https://t.co/UKvILzMHh1 https://t.co/xWt5vOpW6n"
"772","RT @yachiyo882002: „ÄêÁΩ≤Âêç„Äë‰∏âËè±ÂïÜ‰∫ã„Éâ„Éä„É´„Ç∫,„Ç¢„É´„Éá„Ç£,„Ç¶„Éº„É´„ÉØ„Éº„Çπ,„Ç≥„Éº„É´„Ç∫,‰ºäË≥Ä
„Ç±„Éº„Ç∏Âçµ„ÇíË≤∑„ÅÜ„Çí„ÇÑ„ÇÅ„Çã
 https://t.co/HvYNfsLdq7 @change_jp„Åï„Çì„Åã„Çâ"
"773","She made me.... @WOOLWORTHS_SA #icecream https://t.co/f26pxebwch"
"774","'Fresh' from @WOOLWORTHS_SA Sandton City today. Bought 2 packs. Both disgusting. https://t.co/eNlg4vAeww"
"775","„ÄêÁΩ≤Âêç„Äë‰∏âËè±ÂïÜ‰∫ã„Éâ„Éä„É´„Ç∫,„Ç¢„É´„Éá„Ç£,„Ç¶„Éº„É´„ÉØ„Éº„Çπ,„Ç≥„Éº„É´„Ç∫,‰ºäË≥Ä
„Ç±„Éº„Ç∏Âçµ„ÇíË≤∑„ÅÜ„Çí„ÇÑ„ÇÅ„Çã
 https://t.co/HvYNfsLdq7 @change_jp„Åï„Çì„Åã„Çâ"
"776","Man finds dead baby chicken in free range egg he bought at Woolworths
https://t.co/HzeMMcDBBm via @MailOnline"
"777","Australian federal government, Mc Donalds, aldi, Woolworths, Coles, IGA: STOP BUYING CAGE EGGS - Sign... https://t.co/YA3DnAJw8F via Change"
"778","Another delicious drink. #sourtwist #nonalcoholic drink from Woolworths. 
#nomorealcohol https://t.co/LDkdGkN2Cn"
"779","Thata RT @Malozah: Ke paka? ""@Kris_Bareki: Dikipara tsa Woolworths redi rekile rele Bantsi... Fok"
"780","Ì†ΩÌ≥∑ Repost. Candice Swanepoel (and Harvey Newton-Haydon) for WOOLWORTHS RE, 2013.¬† Facebook || Instagram https://t.co/xyY46VWB4P"
"781","Anybody know what time @WOOLWORTHS_SA in Bracken Gardens closes #twoogle ?"
