"","x"
"1201","@rihannasgayson i got the code from eb games / gamestop"
"1202","@CraigOnToast this one is at a pop up EB games store in the city...I don't have a deadpool on my geek shelf either"
"1203","Fortin EVO-CHRT5 Bypass Module Combo - Chrysler/Dodge/Jeep EVO-ALL &amp; THAR-CHR5: 

Nachricht von ""api.epn.eb... https://t.co/md9ZJMmqrH"
"1204","Stopped in at EB games today and picked up my download card! Happy anniversary Pokemon! https://t.co/AskC6NpG2q"
"1205","@LadyKayhak hey if you still have the New code. I have two EB Games by me and they were both out. If you could spare one?"
"1206","@iTombz eb games!"
"1207","@shmouflon DOOM is available for pre-purchase on Steam or at EB games, IT'S COMING SOON. :D :D :D"
"1208","RT @hiddentriforce: EB Games Not Offering Twilight Princess HD Soundtrack In¬†Canada https://t.co/pU3M65dhII https://t.co/YT9mdFKsBw"
"1209","Undertale is on sale :OOOOOO
Now I have to make another trip to EB Games..."
"1210","@Riskerson this is why i wanna start a team 

just go for shit you want to go for
play games you wanna play
do eb azzas
fake clips
who care"
"1211","EB Games Not Offering Twilight Princess HD Soundtrack In¬†Canada https://t.co/pU3M65dhII https://t.co/YT9mdFKsBw"
"1212","GOgroove FlexSMART X3 Compact Wireless FM Bluetooth Transmitter &amp; USB Charging: 

Nachricht von ""api.epn.eb... https://t.co/DbMlseIp50"
"1213","To all my Canadian gamer followers don't forget to get your mews from your local EB Games."
"1214","EB Games aligned Target's Isabelle amiibo on Wave 6 day"
"1215","https://t.co/xCHFahDOJ0 via @DoseDotCa"
"1216","Did something I haven't done in ages.  Traded in some games at Gamestop/EB Games.  Now to decide what to get with it."
"1217","EB GAMES WHY YOU DO THIS TO ME!!! https://t.co/HZBSXOjCiG I actually need a new PS4.............."
"1218","@Bradshaw5Hayden so is eb games"
"1219","@LiMaVill Yeah, we have the codes here at EB Games.  I just hope they still have some if it's a card you need to pick up."
"1220","Just got Mew cards at EB Games. It was one per person, had to get my Grandad to get a second one for me. #Pokemon20 https://t.co/jRHyF4O1ke"
"1221","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1222","How to get Mew: put your Pokemon Blue cartridge in the freezer, wait 12 years, acquire code from EB Games. https://t.co/K4STBj3Fj4"
"1223","For Canada fans: EB Games Canada Will Not be Stocking the Twilight Princess HD Soundtrack https://t.co/y08Xoh12N9 via @zeldainformer"
"1224","at 17, all you can do is take ur saved up lunch money and head to EB Games and buy Black Ops so pls stop"
"1225","Free level 100 Mew at EB Games!!! https://t.co/WFLcGPQBKA"
"1226","@Iona_Marvel and eb games is giving out codes 4 mew too. perfect timing!!!! lol"
"1227","@eb_a0 Yo! Do you need find scopes by topics? I will gift you this app. https://t.co/eiJeFccAcq"
"1228","@theprinceofiris Wanted to clarify on this. It wasn't accidental. When EB Games called me they said they were given the go ahead to sell."
"1229","@kyxprvncess i knowÌ†ΩÌ∏Ç you sound like you dont play NO GAMES"
"1230","Lakers: D'Angelo Russell Will Start, Finish Games After All-Star Break https://t.co/Ni9D7lyfjm via @NewsRepublic"
"1231","RT @gzxng: @dawnkhajiit every time i go EB games with friends im like AHH I WANT THIS SO BAD (TES)"
"1232","""Emily Likes All Kinds Of Video Games Her Favorite Is MVP Baseball 2005 For Xbox And MLB Slugfest Loaded For Xbox"""
"1233","RT @GNDShanklin: Other games tonight:

Amelia at @wbhsathletics 
@Gtown_Athletics at Blanchester
RULH at Fayetteville
EB at Fairfield https‚Ä¶"
"1234","https://t.co/JUXrn5noYy via @DoseDotCa"
"1235","https://t.co/gkAtREBIC4 via @DoseDotCa"
"1236","https://t.co/2zcKU1Gz7e via @DoseDotCa"
"1237","@AbePowder Woah hey Abe, welcome to eb games."
"1238","Stoke, Swansea, Bournemouth, Watford, Newcastle are the 5 games we should eb targeting may only 5 or 6 points after that #avfc"
"1239","Forgot to mention: Yesterday traded all my uncle's old games at EB Games (Gamestop) and got a Mew code card. Moght give it away"
"1240","NEW Polk Audio db651 6.5"" Marine/Car/Boat/Water Speakers 360 Watts Pair 6-1/2"": 

Nachricht von ""api.epn.eb... https://t.co/zNkkuuDV46"
"1241","https://t.co/i3kqSift0n via @DoseDotCa"
"1242","ANNKE 8CH Channel 720P HDMI DVR HD CCTV Outdoor IR Home Security Camera System: 

Nachricht von ""api.epn.eb... https://t.co/AfCEjVEyae"
"1243","@InvertMouse I saw that in store at the castle towers Eb games as well aha I didn‚Äôt even play the first one :/"
"1244","@undiscord oh maybe u cant maybe some1 lied to me https://t.co/OUrduT3CNK"
"1245","EB Games tested GameStop's Custom Palutena #amiibo during #E3"
"1246","#Pretty #Hotties #Love Sex #Games With #Kisses https://t.co/g0MBgb1NuY https://t.co/CdbGWdqVkx"
"1247","#Pretty #Hotties #Love Sex #Games With #Kisses https://t.co/tB0ILAUTFg https://t.co/JjvUPa2A25"
"1248","EasyN Wireless Wifi IP Waterproof Camera 3√óZoom PTZ Security Outdoor Day Night: 

Nachricht von ""api.epn.eb... https://t.co/0UwSOqKRMP"
"1249","EasyN Wireless Wifi IP Waterproof Camera 3√óZoom PTZ Security Outdoor Day Night: 

Nachricht von ""api.epn.eb... https://t.co/hk5dF59MhS"
"1250","RT @Retrocidical: Remember EB Games ? Gamestop bought them out and it's been really bad ever since.   https://t.co/7W2n57GLuG"
"1251","I added a video to a @YouTube playlist https://t.co/HKvnWOkidr EB Games 2016 Pokemon Tournament Analysis Part 1"
"1252","@dawnkhajiit every time i go EB games with friends im like AHH I WANT THIS SO BAD (TES)"
"1253","Garmin Nuvi 2689LMT 6"" Bluetooth GPS w/ Lifetime Maps &amp; Traffic - 010-01188-02: 

Nachricht von ""api.epn.eb... https://t.co/JS6AUc1YvP"
"1254","They even checked out my shopping bag (I only bought eb games, omg I got buy 1 get 1 free preowned games)"
"1255","Woah. Hey guys. Welcome to EB Games.
Call of Duty.
Advanced Warfare.
Xbox One.
Copy That."
"1256","@Angelmelly yay my local eb games"
"1257","RT @Gamolizer: EB Games #Canada Will Not be Stocking the Twilight #Princess HD Soundtrack #HeroMode #ProController https://t.co/YSGnxXgFKV"
"1258","RT @Gamolizer: EB Games #Canada Will Not be Stocking the Twilight #Princess HD Soundtrack #HeroMode #ProController https://t.co/YSGnxXgFKV"
"1259","@EBGamesAus EB Games Parabanks, 69 John Street, Salisbury SA 5108 would be the exact address."
"1260","EB Games 2016 Pokemon Tournament Analysis Part 1: https://t.co/HKvnWOkidr via @YouTube"
"1261","EB Games #Canada Will Not be Stocking the Twilight #Princess HD Soundtrack #HeroMode #ProController https://t.co/YSGnxXgFKV"
"1262","EB Games trolled a 3 pack of Collection of amiibo while searching for Mother 3"
"1263","@TheRadGamerDan @EBGamesAus youll get nothing eb gives you barley anything for games"
"1264","I want a job at Eb games"
"1265","Remember EB Games ? Gamestop bought them out and it's been really bad ever since.   https://t.co/7W2n57GLuG"
"1266","whoa
hey guys
welcome to eb games"
"1267","@the_moth_reborn @mermaidofhyrule so it has been three/four days since my local eb games got their Mew codes and they're already out"
"1268","@EBGamesAus If I was to come into a local eb store one day, with a few old ps3, xbox360 &amp; wii games, how much can I get for trading them in?"
"1269","WELCOME TO EB GAMES"
"1270","@KennoNetwork @Kellin_Clashex @Blastoon_ @tommydoerr4 @TNC_Nathan @Timtomsmash @DGDGames Just got splatoon at eb games :D"
"1271","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1272","@AntreezyOpens @PkmnProfessorK @brodie_pearson There are also EB Games in Canada. They even have a Canadian logo. https://t.co/nx73ItJFfB"
"1273","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1274","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1275","RT @EBGamesCanada: EB Games. PlayStation. Cineplex.  eSports. Call of Duty. Link for details: https://t.co/BdrWIlq7QV

#gameon https://t.co‚Ä¶"
"1276","Warriors might beat these guys in 5 when it boils down lol. but most likely 6. KD and Russ good for 2 games"
"1277","Oh, and I also picked up two #Pokemon20 Mew redemption cards while at EB Games. If anyone wants a Mew, you can ask nicely!"
"1278","@PkmnProfessorK @brodie_pearson gamestop bought eb games a while ago. Most international stores have switched to gamestop but not in Aus"
"1279","@ATVIAssist I pre-ordered Black Ops 3 from EB Games in Australia and I don't know how to redeem my Nuk3town camo."
"1280","RT @divinegames: Someone was curious about the games I've made.  Here's a free sampling - https://t.co/Nx1KZwqzCc Might I recommend the Chr‚Ä¶"
"1281","Someone was curious about the games I've made.  Here's a free sampling - https://t.co/Nx1KZwqzCc Might I recommend the Chronicles of Eb ?"
"1282","It's the year of legendary Pokemon.

Thanks Hoopa ... for transporting them all to my local EB Games."
"1283","@brodie_pearson EB games.. man I ain't seen one of those in like 15 years lol"
"1284","Scored the last Mew card at the EB games I went to. Yay!"
"1285","I liked a @YouTube video from @wade5454 https://t.co/FnnJdpjXpn Welcome to EB Games."
"1286","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1287","Got my exclusive  #mew code at eb games and now Mew is part of my #pokemon #alphasapphire team.‚Ä¶ https://t.co/RhE9MiTlqD"
"1288","@wolf_monkey EB Games store, it was among the clearance. Do you want it? There are other ones but don't think it's complete with all four."
"1289","I added a video to a @YouTube playlist https://t.co/lvV9aaUWwM Minecraft Survival Games - 3 Double Team kill /w Emily"
"1290","EB Games is hiring a #Assistant #manager - retail, apply now! #Toronto #jobs https://t.co/n8mwAzhhsx"
"1291","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1292","Need to head to EB Games and grab some decent cheat food. Sunday's Ì†æÌ¥ó"
"1293","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1294","https://t.co/xCHFahDOJ0 via @DoseDotCa"
"1295","EB Games Canada Will Not be Stocking the Twilight Princess HD Soundtrack https://t.co/x0Woz8h631 https://t.co/vKK5bMbI9m"
"1296","Zelda Informer News - EB Games Canada Will Not be Stocking the Twilight Princess HD Soundt‚Ä¶ https://t.co/haKWoHc4ps https://t.co/iQxJ7PjU8e"
"1297","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1298","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1299","Monoprice 9890 10ft 10.2Gbps Ultra Slim HDMI Cable w/ RedMere Technology Black: 

Nachricht von ""api.epn.eb... https://t.co/YCal25oYZM"
"1300","Monoprice 9890 10ft 10.2Gbps Ultra Slim HDMI Cable w/ RedMere Technology Black: 

Nachricht von ""api.epn.eb... https://t.co/f5LivSEIp0"
"1301","@Coach_EB '17 Beast DLine 6'4"" 275lbs 6 Games 70 Tkls 6 Sacks 17TFL Mtn.View HSGwinnett GA 3.0 GPA 21 ACT https://t.co/JPpp8wBezh ‚Ä¶ ‚Ä¶"
"1302","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1303","@RealWeeklyHowl both had awful games.   EB was awful too 4-20 shooting."
"1304","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1305","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1306","RT @ZeldaInformer: .@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/‚Ä¶"
"1307",".@EBGamesCanada will not be stocking the #TwilightPrincessHD soundtrack CD: https://t.co/PnQ8yu7BKN #Zelda https://t.co/s6KLqWSox2"
"1308","@indigoxdaze hey, I'd recommend Undertale and Citizens of Earth after EB for games strongly inspired by."
"1309","@KapptainKappa hey guys eb to welcome games"
"1310","RT @Junovoid: Whoa hey guys welcome to EB games https://t.co/rufS8uqDt1"
"1311","@SilentUschi eb games?"
"1312","RT @ShawBears: LADY BEARS DOWN LIVINGSTONE, 80-71 EXTEND WIN-STREAK TO NINE GAMES STRAIGHT - Shaw: https://t.co/0DhXuigUju"
"1313","RT @ShawBears: LADY BEARS DOWN LIVINGSTONE, 80-71 EXTEND WIN-STREAK TO NINE GAMES STRAIGHT  #shawu #subasketball #rtg https://t.co/1rdiFnX4‚Ä¶"
"1314","Question: How many games from the discount bin at EB games can I get with this https://t.co/pOBMgghBfO"
"1315","RT @Rocklanddogs: To the EB parents who were offended by our roller coaster. It's called school spirit! The games are for the kids. https:/‚Ä¶"
"1316","@Kellin_Clashex @KennoNetwork @calebharris496 @Blastoon_ @TNC_Nathan I'm heading to eb games soon so hopefully I can pick up splatoon :D"
"1317","XBox i got from eb games for free a year ago works lmao"
"1318","RT @Junovoid: Whoa hey guys welcome to EB games https://t.co/rufS8uqDt1"
"1319","RT @Junovoid: Whoa hey guys welcome to EB games https://t.co/rufS8uqDt1"
"1320","Whoa hey guys welcome to EB games https://t.co/rufS8uqDt1"
"1321","https://t.co/9A0y5VpE7O via @DoseDotCa"
"1322","@FoiZ666 Pas vraiment. Je l'avais  √©chang√© au EB games pour life is strange qui m'avait  co√ªt√© 1,14$"
"1323","RT @Rocklanddogs: To the EB parents who were offended by our roller coaster. It's called school spirit! The games are for the kids. https:/‚Ä¶"
"1324","@Mix4869 yeah, got it from a Toronto eb games. I'll message you when I get home"
"1325","RT @kevincostello50: The mustang defense has had a turnover in every game under DC Dustin Johnson. A streak stretching 33 games. #TakewayUn‚Ä¶"
"1326","@_joyness_ Welcome to EB Games."
"1327","@AskEASupport contact EB games?"
"1328","@heyimbee @Grapeapplesauce I need it for my laptop Ì†ΩÌ∏© is it a buy on Internet thing or like JB HI FI, EB games and those gaming shops? ily Ì†ΩÌ≤ñÌ†ΩÌ∞ù"
"1329","@AskEASupport I bought it from EB games awhile ago"
"1330","RT @JonnoBanks42: Streaming On https://t.co/Wk0RvUFEQE Toon In For Some Games And Friend Ship Time  @TwitchShare @Tilbs_EB"
"1331","@itsmayorjordan Crap, I don't know if they have an EB Games near me."
"1332","@ThatMacpotGuy nice dude, i traded in a bunch of stuff at EB Games (Gamestop) and i didn't pay for anything to get it haha"
"1333","RT @SlflssResurrect: I liked a @YouTube video from @lucariofan2005 https://t.co/z001zep5iu My return - EB Games haul"
"1334","I liked a @YouTube video from @lucariofan2005 https://t.co/z001zep5iu My return - EB Games haul"
"1335","Streaming On https://t.co/Wk0RvUFEQE Toon In For Some Games And Friend Ship Time  @TwitchShare @Tilbs_EB"
"1336","RT @amiibobot: EB Games hated an Uncommon Super Mario - Mario amiibo while searching for Mother 3"
"1337","Fire Emblem Fates: Buy One Get One Half Price at EB¬†Games https://t.co/MHwQbfqjG0 https://t.co/Lch0LZrqSG"
"1338","I went to EB Games to get some promo code thing and the only person in there was a middle aged lady hitting on the employee."
"1339","@Arwingpedia If EB Games Australia is selling these, I might get one."
"1340","https://t.co/isYMa7VFgh via @DoseDotCa"
"1341","Ffs, remember when there were random video game retailers everywhere? Now it's EB Games, and the occasional hipster store"
"1342","Feel An Adrenaline Rush With Unreal Races - MGID https://t.co/639M2hs9pa via @po_st"
"1343","@cating2011 well i will not spoil anymore just get the game it $20 or so dollars at gamestop or eb games where im ar"
"1344","1) I said I'd finish Paper Jam before XCOM 2 because I'll trade it in. 2) EB Games is having a bonus trade value weekend. ... So..."
"1345","RT @ryanmanzfield: This goes for you too Game Traders and EB Games! Lol

#retrogaming #videogames https://t.co/5HUn5ffXDl"
"1346","@knowles_jenn Are we still going to EB Games next week?"
"1347","EB Games"
"1348","How Company Culture Helps King Make Great Games https://t.co/9l0V1LsNIf"
"1349","@Lazer Want it, but missed EB Games today,was wondering if he got a physical or digital copy,and how big the initial download/patch was."
"1350","Kinda sad my local EB Games ran out of Mew code cards. From what I heard, they didn't have many to begin with. @EBGamesCanada @Pokemon"
"1351","https://t.co/i3kqShXRBN via @DoseDotCa"
"1352","@battleborn what retailers are there in Ontario Canada? I pre ordered from EB games"
"1353","EB Games hated an Uncommon Super Mario - Mario amiibo while searching for Mother 3"
"1354","https://t.co/JUXrn5noYy via @DoseDotCa"
"1355","RT @EBGamesAus: Just announced: LEGO Star Wars: The Force Awakens! Preorder the EB Exclusive Deluxe Edt: https://t.co/H3jEVPeSyj https://t.‚Ä¶"
"1356","‰π≥ÈáèÊÉä‰∫∫ ShowgirlÂº†‰ºòÊñ∞ÂÜôÁúü_Êñ∞Êµ™Ê∏∏Êàè_ÊâãÊú∫Êñ∞Êµ™ÁΩë https://t.co/PkLDASAfqX"
"1357","ÊÄßÊÑüshowgirlÁßÄÈªë‰∏ùÁúºÈïúËØ±ÊÉë_Êñ∞Êµ™Ê∏∏Êàè_ÊâãÊú∫Êñ∞Êµ™ÁΩë https://t.co/P8YKrYxQxN"
"1358","–ü—Ä–æ—Ö–æ–∂–¥–µ–Ω–∏–µ The witcher 3 ‚Äî #20 –ï–ë*–ù–´–ô –í–û–õ–ö–û–õ–ê–ö https://t.co/VY48qTQKmF #games"
"1359","It finally came! Thank you eb games for this collector's edition set Ì†ΩÌ∏Ñ almost finish with the‚Ä¶ https://t.co/AEz7VSFTZW"
"1360","#GAMES #the division SHD Edition #the division SHD Edition EB Games Australia #Ubisoft The Divisi... https://t.co/yVC9NHsYkd"
"1361","Got my Mew from EB Games. Ì†ΩÌ∏ç https://t.co/FxR99JnpKb"
"1362","@PlantsvsZombies Is this being sold at EB Games in Australia? I would SO buy that."
"1363","@jiggsy That would be amazing! EB Games is the Aus expo right?"
"1364","EB Games chose Walmart's Diddy Kong amiibo on the NX's Release"
"1365","Í≤åÏûÑ ÌÉÄÏûÑ - Î¨¥Î£å PC Í≤åÏûÑ Ìä∏ÎùºÏù¥Ïñº ÌîåÎ†àÏù¥ ÌôïÏù∏ÌïòÍ∏∞ | Origin Í≤åÏûÑ https://t.co/FrGhaaohVd #OriginStore @OriginInsider ÎãòÏù¥ Í≥µÏú†"
"1366","Nice. You know, some youths these days, influence of games, movies and all,Dey'll die to become macheneries in wars. https://t.co/3JFpmqVSDG"
"1367","https://t.co/2zcKU1Gz7e via @DoseDotCa"
"1368","H1Z1 Will Be Spun-Off Into Two Separate Games https://t.co/LUVDdrxFBR via @NewsRepublic"
"1369","@EBGamesAus @WWE @WWEAustralia @WWENetwork  Will EB Games Australia be getting the WWE network subscription cards like @GameStop"
"1370","@brustad24 EB Games.
It seems to include everything here, not sure about the ""coins and more"" part, though.
https://t.co/NZ4OoDzLFK"
"1371","I bought this today from EB Games. Anyone else thinks it looks like #DavidBowie? https://t.co/H4MY5G1zj1"
"1372","@gwillymusic Every time I go to EB games or Best Buy and see actual line ups of *kids* getting their parents to buy them CoD + Fifa I hurt"
"1373","@rodarte make sure to check out EB Games or Sofia's Pizza"
"1374","Friday nights w/ Ele. Trips to EB Games &amp; picking up the parentals. Oh boy."
"1375","RT @GokuSonFTW: it was so awkward getting this from EB games XD https://t.co/zwOJn96Zx5"
"1376","https://t.co/p9LaWVGZon via @DoseDotCa"
"1377","i could spend my whole savings at eb games"
"1378","RT @Bromorgen: @eRaNapalm 4 eb games for your head? Dm if you wanna discuss more"
"1379","@eRaNapalm 4 eb games for your head? Dm if you wanna discuss more"
"1380","Remember when Tabata and FFXV went to EVERY SINGLE games convention around the globe last year except for EB Expo in Australia"
"1381","@loophole572 it's sad how fast Platinum games plummet in value
my EB games practically tried to give away MGR and Bayonetta"
"1382","it was so awkward getting this from EB games XD https://t.co/zwOJn96Zx5"
"1383","@KingYamazaki_ I SPENT 60 BUCKS AT EB GAMES AND IM GONNA GO AGAIN NEXT MONRH TO COLLECT THAT FIGEE FEOM MEXT MONTH"
"1384","Bought a little Mario yellow question mark block lolly tin from EB Games. Naturally I spilled the lollies everywhere as soon as I opened it."
"1385","Grocery shopping for the folks, EB games for me. (@ Grafton Shopping World in Grafton, NSW) https://t.co/uNh0eXZoMf"
"1386","Content updates Tom Clancy's The Division SHD Edition Listed On EB Games Australia https://t.co/yl9K1Eegom"
"1387","#GTLive Ever heard of Xenosaga?  One of the few games to follow that EB tradition of field-avoidable monsters.  Though they don't run away."
"1388","Power Support ARC Bumper Gold Resilient Protection for iPhone 6 Plus / 6s Plus: 

Nachricht von ""api.epn.eb... https://t.co/XoGH9xokzf"
"1389","RT @EBGamesCanada: EB exclusive Dr. Who glow in the dark Funko now up for pre-order! Which one is your fav?

https://t.co/ZDlzAA95IK https:‚Ä¶"
"1390","Just saw a pair of seven year olds whose grandma had bought them GTA V and Call of Duty from EB Games. So much for ratings systems."
"1391","@ricktlu Yes its open for business! We just moved to another location in the mall. First floor, across from Forever 21, near EB Games."
"1392","https://t.co/xCHFahDOJ0 via @DoseDotCa"
"1393","RT @ArceusX96: I liked a @YouTube video from @lucariofan2005 https://t.co/M1Uo074oxL My return - EB Games haul"
"1394","I liked a @YouTube video from @lucariofan2005 https://t.co/M1Uo074oxL My return - EB Games haul"
"1395","@RaynRice7 No. I'll be going to EB Games again sometime soon! It's okay!"
"1396","RT @EBGamesCanada: EB Games. PlayStation. Cineplex.  eSports. Call of Duty. Link for details: https://t.co/BdrWIlq7QV

#gameon https://t.co‚Ä¶"
"1397","Sex #Games With #Kisses Of #Three #Girlfriends https://t.co/ImsxdDUA1l https://t.co/Ibbi2nDmB9"
"1398","Sex #Games With #Kisses Of #Three #Girlfriends https://t.co/75gGumojuC https://t.co/YWkCgzDwQp"
"1399","RT @EBGamesCanada: EB Games. PlayStation. Cineplex.  eSports. Call of Duty. Link for details: https://t.co/BdrWIlq7QV

#gameon https://t.co‚Ä¶"
"1400","My return - EB Games haul: https://t.co/8L5mnyPrkn via @YouTube"
"1401","#Afina Big #Dildo #Games (#2016) https://t.co/HQpGkd6wmS https://t.co/GKSZ08njHW"
"1402","#Afina Big #Dildo #Games (#2016) https://t.co/JUttRR9wTu https://t.co/KuFo6kPzEL"
"1403","@Moon_Light_Tan yo they're giving out Mew codes at EB Games so I just picked one up!"
"1404","RT @INSIDEjp: „Éâ„É™„Éº„É†„Ç≠„É£„Çπ„Éà„Çí‚ÄúHD„Ç≤„Éº„É†Ê©ü‚Äù„Å®„Åó„Å¶Âæ©Ê¥ª„Åï„Åõ„Çã„Éó„É≠„Ç∏„Çß„ÇØ„Éà„ÄÅ„Çª„Ç¨„Å®„ÅÆÊé•Ëß¶„Å´ÊàêÂäü„Åã https://t.co/m2cLrswJ5O https://t.co/RckFj0aH5C"
"1405","@apricotsushi yeah! We saw it in EB Games/Zing in the city. The one in front of MOS Burger."
"1406","RT @EBGamesCanada: EB Games. PlayStation. Cineplex.  eSports. Call of Duty. Link for details: https://t.co/BdrWIlq7QV

#gameon https://t.co‚Ä¶"
"1407","RT @EBGamesCanada: EB Games. PlayStation. Cineplex.  eSports. Call of Duty. Link for details: https://t.co/BdrWIlq7QV

#gameon https://t.co‚Ä¶"
"1408","EB Games. PlayStation. Cineplex.  eSports. Call of Duty. Link for details: https://t.co/BdrWIlq7QV

#gameon https://t.co/J3OJwV4nLI"
"1409","EB Games. PlayStation. Cineplex. Call of Duty. Cliquez sur le lien pour plus de d√©tails : 

https://t.co/lq6Oe1IWy3 https://t.co/hRiWRE76G9"
"1410","EB Games Flyer: EB Games Flyer Deals. Prices May Vary Per Location. For more information please visit EB Games... https://t.co/O2HBwcAEtZ"
"1411","Both of the EB games at the eaton centre are out of the Mew code thanks"
"1412","Free Mew Mythical Pokemon Download Code @ EB Games Canada https://t.co/ElBBOSMw0U https://t.co/QqJuf8NT6x"
"1413","Free Mew Mythical Pokemon Download Code @ EB Games Canada https://t.co/hgdiyXZNNC https://t.co/LFqUCARcNR"
"1414","eb games (canada) still doesn't have word of Bravely Second, let alone the Collector's Edition ;-;"
"1415","@EasyTangent @fluffytowel42 ""I'm not gonna buy anything."" Every time I walk into an EB Games."
"1416","Free Mew Mythical Pokemon Download Code @ EB Games Canada - https://t.co/VNQYnPMx4D"
"1417","@DonnaASMR Ooh I need to get mine! I hope EB games is giving them away here...."
"1418","@Lugidog I got it from the ole Gamestop but EB Games sells them too. Call all the stores near you asap cause they're like, gone. Ì†ΩÌ∏±Ì†ΩÌ∏ü"
"1419","Whoa, hey guys. Welcome to EB Games"
"1420","https://t.co/gkAtREBIC4 via @DoseDotCa"
"1421","Woah. Hey guys. Welcome to EB Games.
Call of Duty.
Advanced Warfare.
Xbox One.
Copy That."
"1422","I added a video to a @YouTube playlist https://t.co/pmbI7ypoMC Deep Silver - Mighty No. 9 Face Them All Trailer | EB Games"
"1423","New Garmin Nuvi 42LM 4.3"" Portable GPS Navigator w/ Lifetime Maps 010-01114-01: 

Nachricht von ""api.epn.eb... https://t.co/JYcrGqW47x"
"1424","Sorry I just read fire emblem and eb games in same tweet and jumped"
"1425","Childish ass games I don't got time for Ì†ΩÌ≤Ø"
"1426","RT RamcoGames: Ramco Games Why Knot? #Fishing #Boating Combo #Knot Tying Kit #Game Compact #Travel Edition  https://t.co/iHFZtyiMOc via eB‚Ä¶"
"1427","4PCS 2-Channel IR Wireless Headphones Headsets 4 Car DVD Player &amp; Headrest DVD: 

Nachricht von ""api.epn.eb... https://t.co/AfiacN78c1"
"1428","RT @ShallonWhoa: This feel... I worked at EB Games and then it switched to Gamestop about the time @mooncraft3‚Ä¶ https://t.co/R8mNwtNNfw"
"1429","This feel... I worked at EB Games and then it switched to Gamestop about the time @mooncraft3‚Ä¶ https://t.co/R8mNwtNNfw"
"1430","@SmoaknArrow This reminds me... I have to call EB Games about my order.  Felicity was suppposed to be ready for pick up 1 month ago.. :("
"1431","Until Feb 11: NBA 2K16 is $39.99 (50% off) @ EB Games - PS4: https://t.co/dGEzE9DUxu, X1: https://t.co/nD1dDWf9PY https://t.co/ChopW4KY8Z"
"1432","Applying to Eb Games again‚Ä¶"
"1433","They have Lucas amiibos at EB Games... ;u; My son..."
"1434","recently i seen a poster at my local @EBGamesCanada and it was for EB Games VIP, just wondering what that's all about"
"1435","Does the unfollowing bug still happen? My following list gets weird &amp; I see that I've unfollowed accounts like EB games when I didn't."
"1436","Senpai EB Games noticed me. xD https://t.co/cYAMALyN28"
"1437","Trip down to EB games awaits Ì†ΩÌπåÌ†ºÌøªÌ†ΩÌπåÌ†ºÌøª https://t.co/sJWGAwyoSa"
"1438","I added a video to a @YouTube playlist https://t.co/YE75gQhUer Atlus - Republique - Developer Trailer | EB Games"
"1439","I added a video to a @YouTube playlist https://t.co/xf25X8ONmo EA Sports - UFC 2 Ultimate Team Trailer | EB Games"
"1440","I added a video to a @YouTube playlist https://t.co/MngJJ73E8E Codemasters - DiRT Rally New Content Trailer | EB Games"
"1441","I added a video to a @YouTube playlist https://t.co/DCgOai8cs8 UbiSoft - Far Cry Primal Announce Trailer | EB Games"
"1442","I added a video to a @YouTube playlist https://t.co/lRfrD2B1yw Square Enix - Life Is Strange Trailer | EB Games"
